user_id,session_date,group,device,traffic_source,time_on_page_sec,converted,revenue
U000330,2026-02-02,Treatment,Desktop,Organic,75.1,0,0.0
U012903,2026-02-17,Control,Desktop,Paid,85.3,0,0.0
U021548,2026-02-27,Control,Mobile,Paid,144.8,0,0.0
U000987,2026-02-03,Control,Mobile,Social,158.4,0,0.0
U011784,2026-02-15,Control,Tablet,Organic,105.5,0,0.0
U014404,2026-02-18,Control,Mobile,Paid,122.4,0,0.0
U019636,2026-02-24,Control,Desktop,Paid,114.2,0,0.0
U006762,2026-02-09,Treatment,Mobile,Organic,128.7,0,0.0
U014814,2026-02-19,Control,Mobile,Paid,164.6,0,0.0
U012605,2026-02-16,Treatment,Desktop,Paid,88.2,0,0.0
U005128,2026-02-08,Treatment,Mobile,Social,106.8,0,0.0
U009960,2026-02-13,Control,Mobile,Paid,124.0,0,0.0
U024270,2026-03-02,Control,Mobile,Paid,113.6,0,0.0
U019997,2026-02-25,Treatment,Mobile,Organic,86.7,1,60.11
U003717,2026-02-06,Control,Mobile,Organic,111.1,0,0.0
U023913,2026-03-01,Treatment,Mobile,Organic,104.7,0,0.0
U012533,2026-02-16,Treatment,Mobile,Paid,103.9,0,0.0
U020551,2026-02-26,Treatment,Desktop,Organic,99.4,0,0.0
U021390,2026-02-27,Treatment,Mobile,Direct,118.2,0,0.0
U009248,2026-02-12,Treatment,Mobile,Paid,79.0,0,0.0
U017195,2026-02-22,Treatment,Tablet,Paid,136.4,0,0.0
U015207,2026-02-19,Control,Mobile,Paid,124.7,0,0.0
U018135,2026-02-23,Treatment,Desktop,Social,96.4,0,0.0
U013721,2026-02-18,Treatment,Desktop,Direct,115.0,0,0.0
U004201,2026-02-07,Treatment,Mobile,Paid,123.5,0,0.0
U001149,2026-02-03,Treatment,Desktop,Organic,112.7,0,0.0
U024564,2026-03-02,Control,Desktop,Social,114.1,0,0.0
U014144,2026-02-18,Treatment,Tablet,Direct,131.5,0,0.0
U018019,2026-02-23,Control,Mobile,Social,85.0,1,58.36
U024335,2026-03-02,Control,Mobile,Organic,113.8,0,0.0
U001172,2026-02-03,Control,Desktop,Email,83.2,0,0.0
U003173,2026-02-05,Control,Desktop,Paid,105.8,0,0.0
U011084,2026-02-15,Treatment,Desktop,Social,40.4,0,0.0
U007540,2026-02-10,Treatment,Mobile,Social,118.4,0,0.0
U023996,2026-03-02,Control,Mobile,Social,115.3,0,0.0
U013377,2026-02-17,Control,Desktop,Organic,65.2,1,131.95
U003800,2026-02-06,Control,Mobile,Organic,149.9,0,0.0
U014560,2026-02-18,Treatment,Desktop,Organic,59.7,0,0.0
U007638,2026-02-11,Control,Mobile,Organic,85.7,0,0.0
U005713,2026-02-08,Control,Mobile,Direct,140.1,0,0.0
U007958,2026-02-11,Treatment,Desktop,Social,60.9,0,0.0
U015511,2026-02-20,Treatment,Desktop,Organic,77.2,0,0.0
U003639,2026-02-06,Control,Mobile,Direct,84.3,0,0.0
U016250,2026-02-21,Treatment,Mobile,Social,158.7,0,0.0
U021184,2026-02-26,Control,Mobile,Paid,86.9,0,0.0
U005671,2026-02-08,Control,Mobile,Organic,70.7,0,0.0
U005344,2026-02-08,Treatment,Mobile,Organic,60.2,0,0.0
U000135,2026-02-02,Control,Mobile,Paid,127.9,0,0.0
U006367,2026-02-09,Treatment,Mobile,Social,95.2,0,0.0
U002930,2026-02-05,Treatment,Desktop,Organic,117.9,1,94.8
U014868,2026-02-19,Treatment,Mobile,Organic,103.3,0,0.0
U010136,2026-02-13,Treatment,Mobile,Direct,133.5,0,0.0
U010622,2026-02-14,Treatment,Tablet,Organic,91.6,0,0.0
U011985,2026-02-16,Treatment,Mobile,Paid,141.0,0,0.0
U006549,2026-02-09,Treatment,Mobile,Organic,48.8,0,0.0
U000243,2026-02-02,Control,Desktop,Social,123.9,0,0.0
U012684,2026-02-17,Control,Mobile,Organic,137.7,0,0.0
U011703,2026-02-15,Control,Tablet,Social,126.8,0,0.0
U011002,2026-02-14,Control,Tablet,Organic,136.7,0,0.0
U016992,2026-02-21,Control,Desktop,Organic,180.3,0,0.0
U025330,2026-03-03,Control,Mobile,Direct,115.4,1,60.96
U013535,2026-02-17,Control,Mobile,Paid,97.5,0,0.0
U021398,2026-02-27,Treatment,Tablet,Direct,37.7,1,176.21
U003939,2026-02-06,Control,Desktop,Organic,117.6,0,0.0
U014839,2026-02-19,Treatment,Mobile,Organic,90.1,1,45.17
U020406,2026-02-25,Control,Desktop,Organic,128.3,0,0.0
U003613,2026-02-06,Treatment,Mobile,Organic,49.0,1,51.21
U024368,2026-03-02,Treatment,Tablet,Social,92.0,0,0.0
U001082,2026-02-03,Control,Desktop,Organic,71.7,0,0.0
U021856,2026-02-27,Treatment,Mobile,Direct,130.2,0,0.0
U011047,2026-02-15,Treatment,Mobile,Social,139.9,0,0.0
U002583,2026-02-05,Control,Desktop,Organic,135.7,0,0.0
U006184,2026-02-09,Treatment,Mobile,Direct,65.8,0,0.0
U005386,2026-02-08,Treatment,Mobile,Paid,72.6,0,0.0
U006658,2026-02-09,Control,Mobile,Organic,112.4,0,0.0
U018900,2026-02-24,Treatment,Tablet,Paid,107.2,0,0.0
U025381,2026-03-03,Treatment,Mobile,Organic,118.8,1,76.11
U021405,2026-02-27,Treatment,Mobile,Paid,133.3,0,0.0
U020011,2026-02-25,Control,Mobile,Social,84.2,0,0.0
U016400,2026-02-21,Control,Mobile,Organic,157.8,0,0.0
U005819,2026-02-08,Control,Tablet,Organic,124.9,0,0.0
U004900,2026-02-07,Treatment,Mobile,Organic,101.3,1,117.08
U001141,2026-02-03,Treatment,Desktop,Direct,61.6,0,0.0
U008980,2026-02-12,Treatment,Desktop,Organic,126.9,0,0.0
U000583,2026-02-02,Control,Tablet,Paid,128.2,0,0.0
U001296,2026-02-03,Control,Mobile,Organic,142.7,0,0.0
U023360,2026-03-01,Control,Mobile,Paid,81.7,0,0.0
U018508,2026-02-23,Treatment,Desktop,Email,101.0,0,0.0
U019603,2026-02-24,Treatment,Mobile,Organic,47.9,0,0.0
U024076,2026-03-02,Control,Mobile,Direct,29.4,0,0.0
U018326,2026-02-23,Treatment,Tablet,Paid,83.9,0,0.0
U024481,2026-03-02,Control,Desktop,Direct,75.5,0,0.0
U000502,2026-02-02,Treatment,Tablet,Social,75.9,0,0.0
U022858,2026-02-28,Treatment,Mobile,Paid,141.8,0,0.0
U000916,2026-02-03,Treatment,Desktop,Organic,67.9,0,0.0
U010621,2026-02-14,Treatment,Desktop,Direct,93.6,0,0.0
U021667,2026-02-27,Control,Desktop,Paid,71.9,0,0.0
U013966,2026-02-18,Treatment,Desktop,Social,97.4,0,0.0
U019358,2026-02-24,Control,Desktop,Social,168.5,0,0.0
U021083,2026-02-26,Control,Tablet,Organic,103.4,0,0.0
U003321,2026-02-05,Control,Mobile,Direct,103.0,0,0.0
U010943,2026-02-14,Treatment,Mobile,Organic,106.1,0,0.0
U018341,2026-02-23,Treatment,Desktop,Social,40.1,0,0.0
U002580,2026-02-05,Treatment,Mobile,Direct,65.9,0,0.0
U001293,2026-02-03,Control,Desktop,Organic,131.9,0,0.0
U005264,2026-02-08,Control,Desktop,Direct,141.5,0,0.0
U012692,2026-02-17,Treatment,Tablet,Social,115.4,1,64.6
U005356,2026-02-08,Treatment,Mobile,Paid,139.7,0,0.0
U004869,2026-02-07,Treatment,Tablet,Direct,137.1,1,72.92
U024122,2026-03-02,Control,Desktop,Direct,158.5,0,0.0
U005689,2026-02-08,Control,Desktop,Paid,120.8,0,0.0
U013763,2026-02-18,Treatment,Mobile,Organic,75.3,0,0.0
U021459,2026-02-27,Treatment,Desktop,Paid,111.5,0,0.0
U000596,2026-02-02,Treatment,Mobile,Social,61.3,0,0.0
U017826,2026-02-22,Control,Mobile,Direct,140.7,0,0.0
U015617,2026-02-20,Control,Mobile,Organic,106.5,0,0.0
U014645,2026-02-19,Control,Mobile,Direct,156.1,0,0.0
U005925,2026-02-08,Control,Desktop,Organic,134.3,0,0.0
U016674,2026-02-21,Control,Desktop,Organic,142.8,0,0.0
U008935,2026-02-12,Control,Mobile,Email,96.8,0,0.0
U024042,2026-03-02,Treatment,Mobile,Organic,91.0,0,0.0
U015711,2026-02-20,Treatment,Desktop,Paid,124.6,0,0.0
U017527,2026-02-22,Control,Desktop,Social,113.0,0,0.0
U017646,2026-02-22,Treatment,Desktop,Organic,109.0,0,0.0
U024764,2026-03-02,Control,Mobile,Organic,120.2,0,0.0
U005043,2026-02-08,Control,Mobile,Organic,85.8,0,0.0
U018725,2026-02-23,Control,Tablet,Organic,54.9,0,0.0
U009141,2026-02-12,Control,Mobile,Organic,101.4,1,57.17
U010533,2026-02-14,Control,Mobile,Organic,131.1,0,0.0
U020575,2026-02-26,Treatment,Mobile,Organic,136.8,0,0.0
U014119,2026-02-18,Treatment,Desktop,Paid,99.3,0,0.0
U005607,2026-02-08,Control,Mobile,Paid,78.9,0,0.0
U021456,2026-02-27,Treatment,Mobile,Direct,126.7,0,0.0
U014577,2026-02-19,Treatment,Desktop,Organic,85.7,0,0.0
U016287,2026-02-21,Control,Mobile,Organic,54.4,0,0.0
U004456,2026-02-07,Control,Desktop,Organic,113.9,0,0.0
U000983,2026-02-03,Control,Mobile,Direct,97.7,0,0.0
U000443,2026-02-02,Control,Mobile,Organic,137.9,1,57.12
U022644,2026-02-28,Control,Desktop,Organic,77.7,0,0.0
U013971,2026-02-18,Control,Desktop,Social,123.3,0,0.0
U015252,2026-02-19,Treatment,Mobile,Paid,82.8,0,0.0
U001232,2026-02-03,Control,Mobile,Organic,98.1,0,0.0
U006616,2026-02-09,Treatment,Mobile,Direct,117.4,0,0.0
U000998,2026-02-03,Treatment,Mobile,Paid,82.6,0,0.0
U018463,2026-02-23,Treatment,Mobile,Organic,91.7,0,0.0
U012772,2026-02-17,Control,Mobile,Paid,117.5,0,0.0
U014229,2026-02-18,Control,Mobile,Organic,120.0,0,0.0
U017443,2026-02-22,Control,Desktop,Paid,154.1,0,0.0
U020137,2026-02-25,Treatment,Mobile,Organic,67.7,0,0.0
U015342,2026-02-19,Control,Mobile,Organic,88.1,0,0.0
U014292,2026-02-18,Treatment,Desktop,Direct,104.9,0,0.0
U021591,2026-02-27,Control,Mobile,Organic,91.1,0,0.0
U008741,2026-02-12,Control,Mobile,Paid,97.3,0,0.0
U006081,2026-02-09,Control,Mobile,Paid,85.9,0,0.0
U015236,2026-02-19,Control,Mobile,Social,105.4,0,0.0
U001204,2026-02-03,Treatment,Desktop,Paid,52.5,0,0.0
U024201,2026-03-02,Control,Tablet,Organic,128.9,0,0.0
U001555,2026-02-03,Treatment,Mobile,Social,126.0,0,0.0
U021737,2026-02-27,Control,Desktop,Social,134.8,0,0.0
U006546,2026-02-09,Control,Mobile,Paid,92.5,0,0.0
U009765,2026-02-13,Treatment,Mobile,Direct,72.6,0,0.0
U012260,2026-02-16,Control,Mobile,Paid,66.4,0,0.0
U009933,2026-02-13,Control,Desktop,Organic,127.3,0,0.0
U007939,2026-02-11,Treatment,Mobile,Social,95.2,0,0.0
U021321,2026-02-27,Treatment,Mobile,Organic,71.0,0,0.0
U009296,2026-02-12,Control,Mobile,Social,87.0,0,0.0
U021166,2026-02-26,Treatment,Mobile,Paid,132.3,0,0.0
U006059,2026-02-09,Control,Mobile,Paid,78.1,0,0.0
U012678,2026-02-17,Treatment,Mobile,Organic,144.3,0,0.0
U018815,2026-02-24,Control,Mobile,Organic,105.9,0,0.0
U024869,2026-03-03,Treatment,Desktop,Paid,88.5,1,71.8
U004916,2026-02-07,Control,Desktop,Paid,68.8,0,0.0
U015368,2026-02-19,Control,Desktop,Paid,78.5,0,0.0
U022801,2026-02-28,Control,Mobile,Organic,101.2,0,0.0
U010123,2026-02-13,Treatment,Desktop,Organic,133.8,0,0.0
U000101,2026-02-02,Treatment,Desktop,Organic,86.0,0,0.0
U004489,2026-02-07,Treatment,Mobile,Paid,94.5,0,0.0
U001235,2026-02-03,Control,Mobile,Social,183.1,0,0.0
U004702,2026-02-07,Control,Mobile,Organic,114.6,0,0.0
U010712,2026-02-14,Treatment,Desktop,Organic,106.2,0,0.0
U002054,2026-02-04,Treatment,Mobile,Direct,49.6,0,0.0
U024498,2026-03-02,Control,Tablet,Email,115.7,0,0.0
U014435,2026-02-18,Control,Mobile,Paid,117.3,0,0.0
U019388,2026-02-24,Treatment,Tablet,Organic,72.7,0,0.0
U008619,2026-02-12,Treatment,Mobile,Paid,86.9,0,0.0
U000607,2026-02-02,Treatment,Mobile,Organic,106.3,0,0.0
U011893,2026-02-15,Treatment,Mobile,Organic,143.5,0,0.0
U011657,2026-02-15,Treatment,Desktop,Organic,69.2,0,0.0
U019022,2026-02-24,Control,Mobile,Organic,84.4,0,0.0
U006110,2026-02-09,Treatment,Desktop,Social,95.5,0,0.0
U005924,2026-02-08,Treatment,Desktop,Organic,97.1,0,0.0
U023997,2026-03-02,Treatment,Mobile,Organic,115.5,0,0.0
U009863,2026-02-13,Control,Mobile,Direct,93.3,0,0.0
U014025,2026-02-18,Control,Desktop,Direct,150.9,0,0.0
U022041,2026-02-27,Treatment,Mobile,Social,150.0,0,0.0
U019002,2026-02-24,Control,Desktop,Social,151.5,0,0.0
U014113,2026-02-18,Treatment,Tablet,Organic,136.7,0,0.0
U018308,2026-02-23,Control,Mobile,Email,134.9,0,0.0
U002233,2026-02-04,Control,Mobile,Email,88.9,0,0.0
U017841,2026-02-22,Control,Mobile,Direct,110.1,0,0.0
U014964,2026-02-19,Treatment,Mobile,Direct,138.4,0,0.0
U001331,2026-02-03,Control,Desktop,Organic,43.2,0,0.0
U001890,2026-02-04,Treatment,Mobile,Organic,128.4,0,0.0
U007443,2026-02-10,Control,Mobile,Paid,154.7,0,0.0
U008411,2026-02-11,Treatment,Mobile,Direct,45.9,0,0.0
U001819,2026-02-04,Control,Desktop,Organic,144.5,0,0.0
U003322,2026-02-05,Control,Tablet,Paid,136.4,0,0.0
U021412,2026-02-27,Treatment,Desktop,Direct,100.0,0,0.0
U010528,2026-02-14,Treatment,Mobile,Direct,145.6,0,0.0
U009783,2026-02-13,Treatment,Desktop,Organic,74.1,0,0.0
U000651,2026-02-02,Treatment,Mobile,Paid,30.2,0,0.0
U006813,2026-02-10,Treatment,Desktop,Organic,79.3,0,0.0
U012283,2026-02-16,Treatment,Mobile,Direct,48.2,0,0.0
U010634,2026-02-14,Control,Tablet,Social,88.2,0,0.0
U015590,2026-02-20,Treatment,Mobile,Social,77.6,0,0.0
U018885,2026-02-24,Treatment,Desktop,Social,131.1,1,93.44
U008424,2026-02-11,Control,Mobile,Organic,120.0,0,0.0
U015464,2026-02-20,Treatment,Desktop,Organic,91.1,0,0.0
U011756,2026-02-15,Treatment,Mobile,Direct,125.7,1,57.59
U021716,2026-02-27,Control,Mobile,Paid,82.0,0,0.0
U014166,2026-02-18,Control,Mobile,Direct,148.8,0,0.0
U023391,2026-03-01,Treatment,Desktop,Organic,88.0,0,0.0
U017849,2026-02-22,Control,Mobile,Direct,55.4,0,0.0
U021164,2026-02-26,Control,Desktop,Direct,113.3,0,0.0
U021189,2026-02-26,Treatment,Mobile,Organic,102.0,0,0.0
U001165,2026-02-03,Control,Desktop,Direct,114.5,0,0.0
U002118,2026-02-04,Treatment,Mobile,Social,80.6,0,0.0
U010416,2026-02-14,Control,Mobile,Organic,125.2,0,0.0
U008765,2026-02-12,Treatment,Mobile,Social,116.4,0,0.0
U019881,2026-02-25,Control,Mobile,Organic,100.2,0,0.0
U024384,2026-03-02,Treatment,Mobile,Social,113.4,0,0.0
U024952,2026-03-03,Treatment,Mobile,Direct,112.1,0,0.0
U000172,2026-02-02,Control,Desktop,Direct,134.0,0,0.0
U010692,2026-02-14,Control,Mobile,Paid,94.0,0,0.0
U020702,2026-02-26,Control,Mobile,Email,106.3,0,0.0
U023837,2026-03-01,Treatment,Desktop,Direct,137.7,0,0.0
U002103,2026-02-04,Treatment,Mobile,Paid,149.5,0,0.0
U017001,2026-02-21,Control,Mobile,Paid,124.0,0,0.0
U017988,2026-02-23,Treatment,Mobile,Paid,78.2,0,0.0
U013482,2026-02-17,Treatment,Mobile,Paid,115.1,0,0.0
U010207,2026-02-13,Treatment,Mobile,Paid,83.1,0,0.0
U007766,2026-02-11,Control,Desktop,Organic,146.7,0,0.0
U007250,2026-02-10,Treatment,Mobile,Email,83.5,0,0.0
U015675,2026-02-20,Treatment,Desktop,Organic,104.2,0,0.0
U024210,2026-03-02,Treatment,Mobile,Paid,32.8,0,0.0
U004641,2026-02-07,Treatment,Mobile,Organic,122.8,0,0.0
U018163,2026-02-23,Control,Desktop,Direct,75.1,0,0.0
U000948,2026-02-03,Treatment,Mobile,Organic,70.2,0,0.0
U010262,2026-02-14,Control,Mobile,Direct,123.7,0,0.0
U016748,2026-02-21,Treatment,Mobile,Organic,70.1,0,0.0
U024080,2026-03-02,Control,Mobile,Organic,115.8,0,0.0
U000229,2026-02-02,Treatment,Desktop,Organic,68.9,0,0.0
U016346,2026-02-21,Treatment,Mobile,Organic,27.1,0,0.0
U006963,2026-02-10,Control,Desktop,Paid,149.0,0,0.0
U008750,2026-02-12,Control,Mobile,Organic,111.9,0,0.0
U025099,2026-03-03,Treatment,Mobile,Organic,112.5,0,0.0
U012968,2026-02-17,Treatment,Mobile,Direct,92.6,0,0.0
U021664,2026-02-27,Control,Mobile,Paid,138.3,1,81.21
U019802,2026-02-25,Treatment,Mobile,Direct,43.2,0,0.0
U002601,2026-02-05,Treatment,Desktop,Paid,109.0,0,0.0
U021399,2026-02-27,Control,Mobile,Organic,116.1,0,0.0
U019312,2026-02-24,Control,Mobile,Direct,128.0,0,0.0
U019993,2026-02-25,Treatment,Mobile,Paid,75.6,1,74.96
U003242,2026-02-05,Treatment,Mobile,Organic,136.0,0,0.0
U006326,2026-02-09,Control,Mobile,Organic,130.7,0,0.0
U025257,2026-03-03,Treatment,Mobile,Organic,133.1,0,0.0
U012560,2026-02-16,Treatment,Mobile,Organic,134.7,0,0.0
U015587,2026-02-20,Treatment,Mobile,Social,130.3,1,55.03
U017673,2026-02-22,Treatment,Mobile,Paid,111.6,1,68.89
U012580,2026-02-16,Treatment,Mobile,Direct,90.1,0,0.0
U019605,2026-02-24,Control,Mobile,Direct,144.2,0,0.0
U010725,2026-02-14,Treatment,Mobile,Social,153.9,0,0.0
U025204,2026-03-03,Control,Tablet,Organic,98.5,1,44.32
U007046,2026-02-10,Control,Mobile,Paid,86.1,0,0.0
U007506,2026-02-10,Treatment,Desktop,Direct,89.3,0,0.0
U007858,2026-02-11,Treatment,Mobile,Paid,94.6,0,0.0
U020524,2026-02-25,Control,Desktop,Organic,129.5,0,0.0
U022477,2026-02-28,Treatment,Mobile,Paid,142.0,0,0.0
U019462,2026-02-24,Control,Mobile,Organic,132.7,0,0.0
U013381,2026-02-17,Treatment,Desktop,Direct,92.7,0,0.0
U016837,2026-02-21,Control,Desktop,Email,71.1,0,0.0
U005429,2026-02-08,Control,Tablet,Organic,154.7,0,0.0
U006421,2026-02-09,Treatment,Mobile,Paid,133.1,0,0.0
U023082,2026-03-01,Control,Mobile,Organic,86.5,0,0.0
U008862,2026-02-12,Control,Mobile,Paid,132.2,0,0.0
U011310,2026-02-15,Treatment,Desktop,Paid,112.8,1,35.74
U007779,2026-02-11,Control,Mobile,Paid,126.4,0,0.0
U019377,2026-02-24,Treatment,Mobile,Direct,95.4,0,0.0
U013165,2026-02-17,Control,Mobile,Direct,78.3,0,0.0
U010478,2026-02-14,Control,Mobile,Direct,125.5,0,0.0
U017920,2026-02-23,Treatment,Desktop,Direct,100.2,0,0.0
U018299,2026-02-23,Control,Mobile,Direct,136.6,0,0.0
U023785,2026-03-01,Control,Mobile,Social,121.8,0,0.0
U015553,2026-02-20,Control,Tablet,Organic,119.3,0,0.0
U012342,2026-02-16,Control,Mobile,Paid,41.4,0,0.0
U018775,2026-02-24,Control,Desktop,Organic,145.0,0,0.0
U020856,2026-02-26,Treatment,Mobile,Paid,64.7,0,0.0
U010421,2026-02-14,Control,Tablet,Direct,171.8,0,0.0
U017436,2026-02-22,Treatment,Mobile,Paid,80.7,0,0.0
U017513,2026-02-22,Control,Mobile,Direct,143.1,0,0.0
U012177,2026-02-16,Treatment,Desktop,Direct,71.3,1,105.81
U007094,2026-02-10,Treatment,Mobile,Paid,139.3,1,66.12
U016627,2026-02-21,Control,Mobile,Social,104.3,0,0.0
U019146,2026-02-24,Treatment,Mobile,Paid,99.5,0,0.0
U016808,2026-02-21,Treatment,Mobile,Organic,78.6,0,0.0
U025095,2026-03-03,Control,Mobile,Paid,124.3,0,0.0
U020810,2026-02-26,Control,Mobile,Paid,101.3,0,0.0
U008478,2026-02-12,Treatment,Desktop,Organic,82.6,0,0.0
U004117,2026-02-06,Control,Desktop,Social,80.7,0,0.0
U013130,2026-02-17,Treatment,Mobile,Social,60.2,0,0.0
U002676,2026-02-05,Treatment,Mobile,Direct,106.1,0,0.0
U021543,2026-02-27,Control,Desktop,Organic,55.4,0,0.0
U011049,2026-02-15,Control,Tablet,Direct,76.8,0,0.0
U007802,2026-02-11,Control,Desktop,Paid,139.2,0,0.0
U007859,2026-02-11,Control,Mobile,Organic,119.6,0,0.0
U016140,2026-02-20,Treatment,Mobile,Paid,86.9,0,0.0
U004768,2026-02-07,Control,Mobile,Paid,74.4,0,0.0
U012960,2026-02-17,Control,Desktop,Social,129.9,0,0.0
U023620,2026-03-01,Treatment,Desktop,Organic,140.1,0,0.0
U015664,2026-02-20,Control,Mobile,Paid,108.7,0,0.0
U022835,2026-02-28,Treatment,Mobile,Organic,133.9,1,79.49
U014325,2026-02-18,Control,Mobile,Direct,119.5,0,0.0
U019221,2026-02-24,Control,Mobile,Organic,125.1,0,0.0
U022827,2026-02-28,Treatment,Mobile,Social,114.5,0,0.0
U017859,2026-02-22,Control,Tablet,Organic,153.8,0,0.0
U002575,2026-02-05,Control,Mobile,Organic,75.5,0,0.0
U016990,2026-02-21,Control,Desktop,Social,90.2,0,0.0
U006639,2026-02-09,Treatment,Mobile,Direct,71.5,0,0.0
U001394,2026-02-03,Control,Mobile,Organic,137.3,0,0.0
U017482,2026-02-22,Control,Mobile,Paid,110.4,0,0.0
U022002,2026-02-27,Treatment,Mobile,Paid,79.4,1,81.8
U000848,2026-02-03,Control,Mobile,Social,140.2,1,98.0
U003480,2026-02-06,Treatment,Mobile,Email,94.1,0,0.0
U000097,2026-02-02,Treatment,Tablet,Social,120.5,0,0.0
U001613,2026-02-03,Control,Desktop,Organic,147.5,1,43.78
U008161,2026-02-11,Treatment,Tablet,Paid,87.1,0,0.0
U020193,2026-02-25,Control,Desktop,Organic,106.0,0,0.0
U018969,2026-02-24,Treatment,Mobile,Organic,110.0,0,0.0
U016206,2026-02-21,Control,Desktop,Organic,122.1,0,0.0
U017877,2026-02-23,Treatment,Desktop,Direct,97.6,0,0.0
U012363,2026-02-16,Control,Mobile,Direct,86.8,0,0.0
U010850,2026-02-14,Control,Mobile,Organic,158.9,0,0.0
U014589,2026-02-19,Treatment,Mobile,Paid,126.9,0,0.0
U004610,2026-02-07,Control,Desktop,Email,106.4,0,0.0
U022035,2026-02-27,Treatment,Desktop,Social,111.7,0,0.0
U010317,2026-02-14,Treatment,Desktop,Social,85.1,0,0.0
U013733,2026-02-18,Control,Mobile,Organic,112.3,0,0.0
U024004,2026-03-02,Treatment,Mobile,Paid,111.0,0,0.0
U002390,2026-02-04,Treatment,Mobile,Social,109.6,0,0.0
U005182,2026-02-08,Control,Desktop,Organic,175.5,0,0.0
U015276,2026-02-19,Control,Desktop,Organic,128.1,0,0.0
U023490,2026-03-01,Control,Tablet,Organic,57.7,0,0.0
U013512,2026-02-17,Treatment,Desktop,Direct,89.6,0,0.0
U012075,2026-02-16,Control,Desktop,Direct,106.3,0,0.0
U000589,2026-02-02,Treatment,Mobile,Organic,134.6,0,0.0
U015443,2026-02-20,Control,Desktop,Paid,22.6,0,0.0
U005982,2026-02-09,Control,Mobile,Paid,158.9,0,0.0
U005900,2026-02-08,Treatment,Desktop,Organic,65.2,0,0.0
U007371,2026-02-10,Treatment,Desktop,Social,134.9,0,0.0
U005800,2026-02-08,Control,Desktop,Organic,129.9,0,0.0
U023110,2026-03-01,Control,Desktop,Organic,99.1,0,0.0
U017842,2026-02-22,Control,Mobile,Paid,71.1,0,0.0
U003371,2026-02-06,Treatment,Mobile,Paid,145.6,0,0.0
U022554,2026-02-28,Control,Mobile,Organic,88.0,0,0.0
U009294,2026-02-12,Treatment,Mobile,Organic,71.5,0,0.0
U013573,2026-02-17,Treatment,Mobile,Organic,79.9,0,0.0
U018478,2026-02-23,Treatment,Mobile,Paid,36.9,0,0.0
U024530,2026-03-02,Control,Desktop,Organic,114.0,0,0.0
U007165,2026-02-10,Treatment,Mobile,Organic,127.5,0,0.0
U011089,2026-02-15,Control,Mobile,Social,115.2,0,0.0
U010841,2026-02-14,Treatment,Desktop,Direct,111.2,0,0.0
U004780,2026-02-07,Treatment,Mobile,Direct,46.8,0,0.0
U016606,2026-02-21,Control,Mobile,Organic,150.6,0,0.0
U024937,2026-03-03,Treatment,Desktop,Paid,131.6,0,0.0
U018328,2026-02-23,Treatment,Desktop,Organic,129.0,0,0.0
U011470,2026-02-15,Treatment,Desktop,Organic,57.9,0,0.0
U006914,2026-02-10,Control,Mobile,Paid,159.8,0,0.0
U020517,2026-02-25,Treatment,Mobile,Direct,83.5,0,0.0
U025502,2026-03-03,Control,Desktop,Social,122.1,0,0.0
U001405,2026-02-03,Control,Tablet,Organic,97.6,0,0.0
U013534,2026-02-17,Treatment,Desktop,Paid,111.7,0,0.0
U010944,2026-02-14,Treatment,Desktop,Organic,105.3,1,160.49
U005910,2026-02-08,Control,Mobile,Social,54.4,0,0.0
U002393,2026-02-04,Control,Mobile,Direct,90.1,1,56.88
U019695,2026-02-25,Treatment,Desktop,Organic,117.8,0,0.0
U016233,2026-02-21,Control,Mobile,Organic,121.0,0,0.0
U005448,2026-02-08,Control,Mobile,Direct,139.3,0,0.0
U016732,2026-02-21,Control,Tablet,Organic,96.2,0,0.0
U011822,2026-02-15,Treatment,Mobile,Direct,72.3,0,0.0
U014266,2026-02-18,Treatment,Mobile,Organic,36.3,0,0.0
U023380,2026-03-01,Treatment,Mobile,Paid,133.8,0,0.0
U017190,2026-02-22,Control,Mobile,Organic,83.8,0,0.0
U020408,2026-02-25,Control,Mobile,Direct,121.6,0,0.0
U006878,2026-02-10,Control,Desktop,Organic,92.0,0,0.0
U010734,2026-02-14,Treatment,Mobile,Paid,117.8,1,45.27
U011929,2026-02-16,Treatment,Mobile,Direct,115.6,0,0.0
U023103,2026-03-01,Control,Desktop,Direct,99.5,0,0.0
U025319,2026-03-03,Control,Mobile,Paid,93.5,0,0.0
U016970,2026-02-21,Control,Mobile,Email,108.9,0,0.0
U006469,2026-02-09,Treatment,Desktop,Direct,125.1,0,0.0
U015827,2026-02-20,Treatment,Mobile,Social,91.8,0,0.0
U019799,2026-02-25,Treatment,Mobile,Paid,97.4,0,0.0
U015440,2026-02-20,Treatment,Mobile,Direct,86.0,0,0.0
U005627,2026-02-08,Control,Mobile,Paid,91.7,0,0.0
U002606,2026-02-05,Treatment,Desktop,Organic,113.5,0,0.0
U012176,2026-02-16,Control,Desktop,Organic,89.6,0,0.0
U000085,2026-02-02,Treatment,Desktop,Organic,57.8,0,0.0
U007339,2026-02-10,Control,Mobile,Organic,135.4,0,0.0
U022564,2026-02-28,Control,Tablet,Social,131.5,0,0.0
U003720,2026-02-06,Control,Mobile,Organic,109.3,0,0.0
U020038,2026-02-25,Treatment,Desktop,Organic,145.9,0,0.0
U015555,2026-02-20,Control,Mobile,Direct,111.5,0,0.0
